"gene_id"	"gene_short_name"	"CtlHIO_0"	"CtlHIO_1"	"CtlHIO_2"	"EcoliHIO_0"	"EcoliHIO_1"	"EcoliHIO_2"	"HIO_0"	"HIO_1"	"HIO_2"	"HuSI_Duo_A_0"	"HuSI_Duo_A_1"	"HuSI_Dist_A_0"	"HuSI_Dist_A_1"	"HuSI_Dist_A_2"	"HuSI_Dist_A_3"	"HuSI_F_0"	"HuSI_F_1"	"HuSI_F_2"	"HuSI_F_3"	"HuSI_F_4"	"HuSI_F_5"
"EDN1"	"EDN1"	5.06266	5.98284	6.16683	2.8814	6.83962	4.59736	6.89908	6.53786	12.1435	6.88483	11.6008	10.9268	6.1869	7.02025	5.00902	14.0014	15.0493	17.7357	17.2927	15.7577	9.8451
"EDN2"	"EDN2"	0.0870874	0.0533839	0.11812	0.355011	0.188558	0.141014	0.0558771	0.0789986	0.247624	7.06842	2.17216	18.7706	17.0027	29.5381	9.02862	0.534343	0.297457	0.082063	0.582007	0.0792879	0.335538
"EDN3"	"EDN3"	6.69287	3.58069	2.3857	2.72185	4.55287	2.87436	4.95395	4.28434	5.36012	39.9749	28.9422	39.3212	25.3802	43.5892	28.2782	5.74626	5.4927	3.56777	12.0005	8.16523	3.54613
"EDNRA"	"EDNRA"	23.7943	19.7352	14.195	6.16348	10.1768	6.19598	18.7416	17.8006	6.38106	4.33432	3.01175	2.27851	2.18763	1.84988	3.45315	2.76982	6.13767	9.10138	6.76827	5.6602	4.56792
"EDNRB"	"EDNRB"	8.71854	1.91812	3.7351	4.10026	6.20467	2.02988	11.2807	10.2658	1.45057	19.483	15.0495	17.0072	21.9909	22.5023	21.4034	65.7579	26.8563	42.2137	41.1735	34.2049	36.5228
"EEA1"	"EEA1"	5.49947	5.90164	3.9214	2.65289	2.3859	3.36671	4.74484	4.92786	6.72009	5.15045	7.85775	6.50155	7.70204	8.41214	7.9075	7.67231	9.31112	10.7941	7.02951	9.0435	10.0362
"EED"	"EED"	10.6395	10.7878	11.4002	10.1221	11.6987	13.5118	11.9196	12.6371	10.2167	10.5054	10.8977	9.14191	10.0612	10.4866	10.7339	10.0783	9.74438	8.54296	10.1843	8.17179	9.97559
"EEF1A1"	"EEF1A1"	0	0	0	0	0	0	0	0	0	2264.71	3321.72	3395.12	2479.49	2782.38	2679.64	0	0	0	0	0	0
"EEF1A2"	"EEF1A2"	16.1731	12.8423	15.4158	28.246	52.3246	64.8802	37.6893	31.8482	35.2423	1.47557	0.614917	1.05524	5.47888	1.31471	2.47378	1.58508	26.3646	7.76065	33.0963	7.29247	7.06222
"EEF1B2"	"EEF1B2"	598.568	660.897	822.567	1034.64	1318.35	817.773	607.371	666.897	532.607	523.445	764.417	743.753	478.718	584.74	560.871	640.882	566.002	874.586	533.128	1103.05	801.49
"EEF1D"	"EEF1D"	176.225	195.271	195.7	476.196	510.035	397.4	261.464	259.516	189.018	204.222	211.584	227.707	163.472	213.625	155.346	129.68	117.242	115.589	128.751	138.16	114.157
"EEF1DP3"	"EEF1DP3"	2.4313	0.822635	0.496417	0.320497	0.422638	0.592636	0.483358	0.590231	0.433618	0	0	0	0	0.380995	0.394047	0.765568	2.34553	2.13899	2.81315	2.10357	2.40958
"EEF1E1"	"EEF1E1"	38.1478	42.0104	29.4413	43.0564	38.574	31.0812	40.7394	47.8497	17.0822	9.75017	10.2008	6.15021	12.3856	8.4401	11.3312	10.2136	9.13226	9.57389	7.12872	7.56835	9.81424
"EEF1E1-MUTED"	"EEF1E1-MUTED"	5.02785	5.38064	6.98677	2.76034	2.35283	6.69891	5.32732	0.286718	2.37383	0	0.0309106	0	0	0	0	0	4.20358	4.44929	4.02361	5.59024	4.0427
"EEF1G"	"EEF1G"	1775.17	1609.8	2078.25	3288.96	4431.77	3043.62	1474.52	1483.67	1338.14	1058.46	1288.9	1469.59	940.902	1007.2	1001.49	1193.16	1195.1	1249.56	1174.28	1501.15	1182.87
"EEF2"	"EEF2"	1105.12	1039.28	1166.44	1830.86	2155.92	1503.63	950.102	864.56	767.183	729.559	990.614	967.216	606.504	673.132	580.369	927.175	762.169	818.218	826.309	969.692	783.855
"EEF2K"	"EEF2K"	12.3792	10.9401	13.1842	6.3869	5.93481	6.54885	12.7315	12.6752	14.2835	6.34353	8.37626	7.77164	6.74544	9.15899	5.3528	10.6446	13.8198	9.4561	18.5523	8.83782	9.36099
"EEFSEC"	"EEFSEC"	6.69275	8.90326	9.04175	8.16371	6.65943	6.18896	6.16349	6.56722	4.90656	4.72656	6.43914	6.87656	5.4195	6.99047	6.21868	16.3838	12.2164	10.5034	12.7251	15.253	13.3396
"EEPD1"	"EEPD1"	7.72244	8.02205	9.99717	8.03308	15.3099	8.57742	6.11247	5.96153	6.11811	6.70715	7.62878	11.9867	7.13029	5.63887	10.5968	1.55108	2.02195	1.97403	2.29585	2.26297	1.8853
"EFCAB1"	"EFCAB1"	0.211927	0.211564	0.726703	0.616853	0.616989	1.03542	0.31841	0.385207	0.208277	0.160261	0.363367	0.274172	1.15837	0.610166	0.416726	0.254649	0.513516	0.269263	0.337828	0.278469	0.365369
"EFCAB10"	"EFCAB10"	2.10517	1.73367	2.9592	1.98152	2.30944	3.53277	2.27796	2.15015	3.04437	1.58171	0.298601	0.253693	0.864585	0.489652	0.259317	0.619579	2.13977	2.23012	1.74202	2.02004	2.53127
"EFCAB11"	"EFCAB11"	8.96173	9.26568	10.5008	7.33499	5.66743	6.71581	6.0615	8.24923	4.84828	3.6707	7.57846	6.64374	6.46424	5.91338	5.63008	8.67997	5.87694	7.39632	6.33636	6.28085	7.13859
"EFCAB12"	"EFCAB12"	0.578433	0.654138	0.818081	0.458254	0.823739	1.07055	0.425043	0.476989	0.362791	0.0904827	0.162155	0	0.178553	0.337214	0.147521	0.360908	0.121287	0.175027	0.155166	1.00408	0.396162
"EFCAB13"	"EFCAB13"	0.680511	0.464701	0.805818	0.270225	0.337591	0.505416	0.560815	0.475368	0.911233	2.03113	1.70304	3.1027	2.29092	2.40375	1.76301	3.00398	3.55728	2.8629	3.86807	2.76121	4.01245
"EFCAB14"	"EFCAB14"	23.8129	24.2833	19.6857	17.6443	15.8797	27.3062	24.2608	25.1466	25.5762	33.4988	29.7858	30.1948	33.4582	33.1922	36.7005	27.8724	26.789	31.6646	25.933	32.3349	27.4163
"EFCAB14-AS1"	"EFCAB14-AS1"	0.522091	0.188129	0.3122	0.188249	0.132897	0.124234	0.52359	0.185597	0	1.01525	0	0	0	0	1.98984	0.405433	0.483699	0.862175	0.917917	0.486406	0.672651
"EFCAB2"	"EFCAB2"	3.43286	3.0025	3.39419	2.29012	2.22263	2.23353	4.15123	3.96138	3.2304	1.71086	3.60459	3.5001	7.65046	1.68753	5.72585	4.27535	6.62756	6.80367	6.41257	3.87184	4.31045
"EFCAB3"	"EFCAB3"	1.54773	0.682936	1.12187	0.599375	1.43271	2.51465	1.04759	0.898332	0.839957	0.215942	0.35753	0	0.26181	0.197765	0.107524	1.47779	1.08574	0.742602	0.625056	0.876363	1.05962
"EFCAB4A"	"EFCAB4A"	18.8979	19.0476	21.6802	39.1677	32.9723	48.0253	43.2418	39.0216	17.8298	31.225	17.9854	21.2357	12.9719	15.8419	13.3614	11.109	15.8712	5.05038	11.9234	10.8133	6.62976
"EFCAB4B"	"EFCAB4B"	0.558987	0.399124	0.794731	0.125121	0.136104	0.193068	0.153009	0.262697	0.111716	3.57958	6.14373	4.94571	13.0444	12.4819	9.42817	4.86355	3.83706	3.41387	3.68508	2.65075	3.49461
"EFCAB5"	"EFCAB5"	0.0368045	0.0313153	0.268852	0.00891099	0.039747	0.0410475	0.0402627	0.106816	0.238383	0.0971506	0.265268	0.0981747	0.0325263	0.152328	0.34508	0.446088	0.929735	0.829765	1.05359	0.956191	0.953623
"EFCAB6"	"EFCAB6"	0.374442	0.269973	0.358463	0.123578	0.215405	0.271272	0.137786	0.17539	0.199099	0.230636	0.250381	0.159644	0.158008	0.179063	0.212606	0.529875	0.477834	0.586671	0.549021	0.49751	0.616927
"EFCAB6-AS1"	"EFCAB6-AS1"	0	0	0	0.0145468	0	0.0204265	0	0	0	0	0	0	0	0	0	0.00584334	0.030438	0	0	0.0114939	0.0138974
"EFCAB7"	"EFCAB7"	2.26769	2.12117	2.36091	1.46759	1.67099	1.57905	1.24189	1.77556	1.74421	1.3515	1.97485	1.85993	2.52487	2.13061	2.06638	2.56421	4.04042	3.96925	4.10067	2.7616	4.02077
"EFCAB9"	"EFCAB9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0280226	0	0.056747	0.0464378	0	0.0497199
"EFCC1"	"EFCC1"	1.34773	0.579778	1.1965	1.26332	1.44924	1.56094	3.26387	2.94789	0.866275	3.7545	4.04935	3.19531	3.999	4.0574	5.43188	1.69477	1.66818	2.28765	1.82525	2.58604	2.43531
"EFEMP1"	"EFEMP1"	9.83484	10.9881	6.27204	14.6019	10.6266	14.9286	19.1078	20.207	3.1715	19.4795	19.0957	20.5585	33.6591	26.221	47.1341	6.80299	7.58177	11.4029	8.89007	8.9562	11.0877
"EFEMP2"	"EFEMP2"	47.3278	42.5119	41.5295	64.8133	83.5453	69.8946	44.3738	42.4331	29.8152	12.8978	13.8203	11.7252	17.1839	14.7049	13.8594	9.01898	18.972	13.6986	18.5314	12.1094	12.9663
"EFHA1"	"EFHA1"	29.6986	32.3653	35.6113	26.7189	22.5237	26.2241	34.9435	34.0185	35.7652	25.141	25.217	25.399	27.8489	29.8033	33.375	19.5255	29.6487	22.6491	23.8781	21.4183	22.8996
"EFHA2"	"EFHA2"	2.11588	1.87639	1.56502	1.05924	1.42908	1.04551	1.91713	1.72098	1.30046	0.994196	0.496231	0.508754	1.55217	1.10368	1.32826	0.491532	1.71756	1.18085	1.35409	0.670382	1.13348
"EFHB"	"EFHB"	0.209144	0.198735	0.462874	0.184829	0.177336	0.400628	0.234935	0.381804	0.315368	0	0.118588	0.101569	0	0.197578	0.108402	0.0468958	0.0411854	0.0965798	0.175631	0.124418	0.0376089
"EFHC1"	"EFHC1"	5.0073	3.80925	4.28762	2.65052	3.68595	5.76837	4.10534	4.02666	3.94456	4.60141	3.52145	4.78482	3.73894	3.79592	3.84367	3.15946	4.51054	4.49346	4.49433	3.20027	4.29475
"EFHC2"	"EFHC2"	0.37557	0.236529	0.40258	0.187496	0.269913	0.216275	0.160532	0.152573	0.0738468	0.52655	1.23512	0.339592	0.605619	0.986556	0.895358	1.33249	0.686624	0.914743	0.351366	1.08222	1.07953
"EFHD1"	"EFHD1"	0.825653	2.56662	2.06991	1.07952	0.393768	3.52209	0.715995	0.588902	8.44694	3.14506	4.23367	3.94954	4.27199	4.17942	10.7451	0.871163	0.612098	0.897742	0.734602	0.976197	1.21551
"EFHD2"	"EFHD2"	45.7759	43.5156	65.5516	93.0349	100.994	118.651	47.5808	46.5119	74.6774	76.3301	86.5677	95.7319	95.6446	110.812	78.082	34.5825	28.2904	24.6563	28.374	38.2557	26.0925
"EFNA1"	"EFNA1"	34.476	23.5238	67.1526	93.9571	143.492	212.745	38.3001	44.0467	102.196	49.64	90.5173	46.2554	55.4443	164.39	52.5528	51.2699	50.9953	31.3123	63.6475	77.4501	32.6476
"EFNA2"	"EFNA2"	20.5784	14.6089	25.8975	51.0015	32.1226	44.1645	16.9669	12.8032	26.8469	15.1976	8.40385	12.2784	9.58279	10.5194	17.961	17.7855	10.1761	10.6693	15.2523	17.8024	11.3926
"EFNA3"	"EFNA3"	8.89379	5.64102	11.7233	13.7816	20.5827	24.6722	6.83139	6.55333	9.86326	1.59122	1.91354	2.25804	0.959884	2.84464	1.09478	3.13748	2.46677	2.54089	3.21478	8.07003	2.13151
"EFNA4"	"EFNA4"	13.5436	12.9554	16.3548	18.7276	21.319	24.2432	15.0899	15.5411	13.0057	9.50314	11.5326	9.17031	8.13687	17.0295	6.98685	20.6358	7.89018	13.1927	11.5011	23.9142	12.6776
"EFNA5"	"EFNA5"	4.43821	4.94459	3.49741	3.9769	4.3748	6.21655	4.6895	4.22766	2.52544	0.435241	0.607982	0.406703	0.671674	0.608948	0.50338	1.32355	4.82466	2.19621	5.69123	1.76025	2.35672
"EFNB1"	"EFNB1"	43.776	36.3591	51.6084	68.8959	79.1037	88.7209	34.219	30.6982	43.223	25.3042	18.2589	27.5718	14.685	14.4671	21.7781	18.9173	19.6135	14.7532	24.0492	14.9974	17.3441
"EFNB2"	"EFNB2"	25.2024	35.848	30.0379	13.9399	11.2665	16.4854	20.7289	21.4562	28.1801	17.3308	20.5844	15.3276	14.8236	14.4302	27.04	9.90656	12.1704	14.8905	15.4529	14.1618	14.2028
"EFNB3"	"EFNB3"	8.77952	7.69776	8.75021	9.03837	11.9022	12.001	5.17407	4.75431	2.11167	1.05409	0.104069	0.261622	0.688858	0.47705	0.571694	1.20174	9.95934	2.91579	8.45553	3.32319	4.05945
"EFR3A"	"EFR3A"	15.681	16.8919	11.7226	5.76955	4.24078	6.27692	15.4579	14.9636	13.9107	21.1632	21.2834	18.5247	21.8271	25.5355	24.594	18.1355	13.7585	18.3029	9.87795	19.4492	18.3096
"EFR3B"	"EFR3B"	0.791091	0.74153	0.570877	0.26454	0.31322	0.237272	0.585794	0.527926	0.483144	0.328039	0.235957	0.356183	0.395193	0.179147	0.276816	1.46738	2.55219	2.74234	3.53797	2.04975	2.10713
"EFS"	"EFS"	7.94621	8.1856	7.34725	6.3915	10.2007	8.27827	8.16363	7.67212	8.80929	3.15075	2.85963	2.57473	5.87507	3.91198	4.28532	6.82321	13.4867	6.86667	11.1358	6.52068	6.13281
"EFTUD1"	"EFTUD1"	4.31484	5.01674	5.57725	3.58924	3.68415	6.26081	4.34863	4.7588	5.74826	7.90748	11.7858	9.40456	11.5816	15.5664	11.9624	9.5333	7.78087	11.3713	7.19295	10.2641	10.6522
"EFTUD1P1"	"EFTUD1P1"	0.0264597	0.028799	0.063722	0	0	0	0	0	0.0333965	0	0	0	0	0	0	0.0410559	0.0566281	0.059019	0.0482971	0	0.0517106
"EFTUD2"	"EFTUD2"	25.6663	30.1961	26.6122	20.3803	19.9191	15.7579	19.5	20.3201	17.3868	17.8458	18.4646	16.5852	15.8274	17.7379	18.188	18.8334	17.3973	19.4784	18.9712	20.8281	19.9732
"EGF"	"EGF"	0.131343	0.100261	0.332768	0.558022	0.0447313	0.167313	0.188295	0.275991	1.05061	0.0297704	0.237497	0.200061	0.131118	0.266158	0.57329	14.0011	11.3131	8.04169	4.02877	17.3833	9.42803
"EGFEM1P"	"EGFEM1P"	0.1642	0.205788	0.11805	0.0583921	0.0969156	0.0603991	0.108404	0.20302	0.0530311	0.0450933	0.0430199	0	0	0.0358766	0.118398	0.232803	0.665369	0.672607	0.76162	0.453392	0.541349
"EGFL6"	"EGFL6"	0.354857	1.29525	1.59759	0.485112	0.510507	1.39818	0.0760454	0.0368601	0.129982	0.476022	0.283264	0.131471	0.519838	0.23595	0.19384	0.334174	2.15596	1.1884	1.51694	0.861349	0.828511
"EGFL7"	"EGFL7"	167.291	102.935	141.168	306.955	320.479	388.7	116.68	112.624	65.2013	20.7561	9.57365	18.1559	13.7879	11.0801	12.9371	31.5253	15.3409	25.8801	15.0834	21.6487	20.9098
"EGFL8"	"EGFL8"	9.24426	6.60297	8.95098	18.4783	22.8921	21.0592	16.9216	17.5262	13.0686	5.76963	4.41689	5.39542	7.16842	1.8644	3.39813	4.83949	8.12689	6.15936	9.51655	5.49242	4.45525
"EGFLAM"	"EGFLAM"	0.740377	2.38197	0.591687	0.531335	0.915684	1.31033	0.495101	0.30176	0.402699	1.74168	0.950825	1.622	2.05596	0.921302	1.12095	0.646727	1.49085	1.38223	2.35774	1.16355	1.55165
"EGFLAM-AS4"	"EGFLAM-AS4"	0.195893	0.161935	0.201546	0.215395	0.142993	0.24061	0.272557	0.179726	0.187789	0	0	0	0	0	0	0.0898395	0.0929247	0.103766	0.186813	0.150385	0.1091
"EGFR"	"EGFR"	13.0919	13.5959	10.5909	4.7325	7.37714	6.75279	4.91126	5.27627	7.99078	4.80129	5.40327	4.83439	7.38242	6.18587	6.46143	13.0859	12.9919	12.9108	13.1741	11.0983	13.144
"EGFR-AS1"	"EGFR-AS1"	2.20496	1.84365	2.78989	1.7346	1.85628	0.783679	1.1471	1.09758	0.872387	2.9814	3.30423	3.38257	2.0756	4.55401	2.41592	2.03451	1.62709	2.36975	2.0193	3.02481	2.60014
"EGLN1"	"EGLN1"	20.0103	12.2968	15.6202	9.81811	12.8042	15.6726	16.905	14.3259	16.6622	16.3195	17.0711	18.8432	15.8075	17.9898	16.4185	10.8898	11.5884	11.3786	9.379	14.2618	9.51737
"EGLN2"	"EGLN2"	30.078	31.6553	29.682	49.6005	41.3333	40.5426	39.3119	36.6657	30.283	28.6114	28.6054	28.1635	25.6983	26.3947	23.8272	30.3128	26.1012	21.144	27.2159	26.473	23.8669
"EGLN3"	"EGLN3"	115.414	60.2592	93.6518	133.25	163.63	364.661	117.91	109.435	166.231	19.5871	35.0507	21.8095	20.9855	53.0253	27.566	5.01785	7.64571	14.0654	6.60101	23.0535	4.52363
"EGOT"	"EGOT"	0	0	0.0975525	0.0607389	0	0.0291152	0.0658812	0.0217478	0.153381	0	0	0.122565	0	0	0	0.178507	0.0289106	0.203386	0.110958	0.262011	0.316801
"EGR1"	"EGR1"	47.2352	45.7256	33.104	132.545	209.002	85.6984	28.7884	26.3292	26.2549	26.2959	83.987	36.261	158.799	37.9624	181.863	142.156	69.9065	199.129	103.17	33.8838	57.6241
"EGR2"	"EGR2"	1.66965	1.58387	1.54581	1.81247	4.09788	1.78675	3.74846	4.1946	4.00105	1.3309	2.77359	2.09581	3.20459	1.50918	8.85161	0.652137	1.08491	1.80829	0.436256	0.675927	0.730803
"EGR3"	"EGR3"	0.966424	0.924837	1.01137	0.792956	1.3869	0.979817	0.97459	0.842532	1.84226	1.03256	2.53621	1.04707	2.33346	1.13662	4.41899	0.277996	0.367937	0.492006	0.259532	0.341084	0.228994
"EGR4"	"EGR4"	0	0	0.0141437	0	0	0.0168851	0	0	0.0148253	0	0	0	0.0534189	0	0.198862	0.0230627	0	0.026228	0.0214632	0	0
"EHBP1"	"EHBP1"	12.7781	13.0791	9.87062	6.60008	7.49657	6.87399	10.5278	11.9649	10.5318	5.83943	9.89959	5.80056	8.6507	11.3788	9.32502	8.28547	14.3956	10.4558	12.3521	10.5148	10.4254
"EHBP1L1"	"EHBP1L1"	11.2246	12.7382	13.6487	13.8886	16.1076	26.8698	17.7063	19.9882	34.3962	27.2411	26.7136	31.2216	29.9721	25.3047	29.6166	14.7135	18.0047	15.8579	20.563	18.4656	16.3845
"EHD1"	"EHD1"	26.6522	26.5605	29.7994	45.5171	44.0532	53.8133	27.6819	23.9159	29.6836	37.5843	22.8845	33.3287	21.7261	18.0337	20.9701	48.5055	19.6425	42.8038	18.1866	39.4465	35.2197
"EHD2"	"EHD2"	28.4934	21.7724	13.9223	28.9102	35.5363	36.2321	19.629	17.1577	13.4898	20.3085	14.1816	11.7775	25.4371	16.7315	18.566	11.1493	22.9378	17.8035	25.9695	19.4156	15.9823
"EHD3"	"EHD3"	2.21398	2.84621	2.8588	1.39846	1.51326	1.20688	1.59686	1.81037	1.216	1.79121	1.85978	1.27948	2.4263	1.6568	2.36572	1.65802	2.42375	3.13583	2.39004	2.21108	2.76772
"EHD4"	"EHD4"	15.249	19.2111	17.4319	18.2445	18.6485	20.8379	13.3358	13.7542	21.2137	10.9338	8.41577	10.0047	25.865	18.9397	22.0678	13.1637	14.6309	15.5625	16.5532	16.1529	18.5945
"EHF"	"EHF"	22.1104	24.4783	15.7451	15.1427	13.0412	23.4036	18.1188	18.6373	30.0228	30.1336	34.4535	23.2034	29.5824	27.2682	35.9948	5.56104	36.0581	8.56312	43.5713	8.51491	7.27014
"EHHADH"	"EHHADH"	5.46097	4.17518	6.15877	3.57723	2.08448	1.68746	4.20063	4.43413	7.13464	16.7525	24.4448	18.3511	8.27616	12.3142	10.7111	6.83702	6.12492	7.08649	6.2281	5.98295	6.54377
"EHHADH-AS1"	"EHHADH-AS1"	0.061514	0.0457623	0.0253789	0.0564004	0.0323275	0.0302204	0.0211436	0.06772	0.079693	0	0	0	0	0	0	0.00383763	0.195123	0.14073	0.153552	0.152967	0.164404
"EHMT1"	"EHMT1"	15.3928	16.9404	16.8152	14.563	15.1796	13.5511	15.6488	14.8508	13.521	13.599	14.0314	12.1747	13.0787	11.5776	11.1178	10.714	13.4373	11.4292	14.1069	11.3472	11.5429
"EHMT2"	"EHMT2"	14.0101	16.1303	17.7027	14.1349	15.2216	10.5643	16.8495	16.284	10.7248	13.1014	13.469	15.2788	13.9923	12.2761	10.3325	18.1964	16.587	15.2898	18.5845	15.3574	16.7225
"EI24"	"EI24"	64.4266	67.1539	62.7721	54.8273	59.7894	54.9451	61.7716	63.0706	50.0715	40.3932	43.8122	42.9696	41.1381	41.011	47.1191	40.4919	39.1998	40.5559	37.2278	39.5686	43.1676
"EID1"	"EID1"	114.734	103.748	92.1158	95.2298	85.1244	84.3312	97.4806	91.9578	102.911	58.223	78.5637	59.3179	80.2467	75.3811	72.6499	63.1756	88.408	63.4385	67.4421	57.7	70.4788
"EID2"	"EID2"	12.5505	14.0528	12.6286	15.8826	10.7517	9.71178	14.2212	14.4395	13.3455	8.19223	5.6693	10.0709	7.80074	7.38409	9.70964	6.35496	6.88765	5.88634	6.67718	6.51957	6.3734
"EID2B"	"EID2B"	1.23897	1.20204	1.25596	1.22364	1.43883	1.1466	1.16205	1.1694	1.49073	1.21243	1.24214	1.86402	1.96212	0.873447	0.346608	0.599893	2.5298	1.71209	1.98949	1.36471	1.83009
"EID3"	"EID3"	0.237156	0.196679	0.193413	0.213857	0.185251	0.057726	0.357405	0.129355	0.0253418	0.460084	0.630366	1.21879	0.830509	1.77747	1.24945	0.690368	1.59065	1.23217	1.13665	0.957802	1.17772
"EIF1"	"EIF1"	259.087	278.634	303.201	750.137	1216.83	1226.12	279.578	284.981	457.257	238.658	316.112	237.722	256.882	294.137	300.311	234.233	218.977	235.882	224.168	332.037	223.542
"EIF1AD"	"EIF1AD"	6.90534	7.51331	6.64427	8.0674	9.16132	11.3931	8.37492	8.65234	10.206	8.38564	7.9527	8.20604	7.88412	8.60925	8.18953	10.3743	8.95665	10.1914	9.49113	11.5924	9.73643
"EIF1AX"	"EIF1AX"	38.2873	33.4151	33.4916	23.0119	21.1584	23.6867	33.5168	30.5193	30.2982	26.5723	39.2942	30.7638	27.8123	27.355	29.203	35.0847	38.9903	30.0298	26.1498	39.6776	43.5747
"EIF1AY"	"EIF1AY"	0	0.0233829	0	0.0196604	0	0.0308831	0	0.0230683	0.0542314	20.3651	0	20.6701	23.5417	25.8891	25.8958	15.5881	0	11.7685	11.6312	0	0
"EIF1B"	"EIF1B"	48.9247	42.5978	49.2534	106.451	128.758	148.791	57.6457	51.879	72.8034	45.4481	43.2148	44.8784	45.7436	45.8238	64.0758	62.0599	54.088	58.0476	47.0705	73.0187	57.2361
"EIF1B-AS1"	"EIF1B-AS1"	0.124967	0.116268	0.273338	0.250231	0.472271	0.403098	0.195428	0.129041	0.185389	0.170471	0.33161	0.0827339	1.03445	0.482667	0.452343	0.569421	0.390934	0.372659	0.36595	0.345655	0.365693
"EIF2A"	"EIF2A"	32.4584	28.8221	32.0618	47.0684	74.929	63.6574	21.5724	23.9236	30.2121	21.8881	37.3443	32.6914	26.8244	22.4437	29.6915	29.9858	23.8311	32.4635	21.8077	34.9806	31.9031
"EIF2AK1"	"EIF2AK1"	42.6248	44.1121	51.604	43.7523	54.9299	51.6343	39.2901	41.1811	41.6919	35.688	40.0094	37.8939	37.9847	37.3262	38.0047	27.2196	29.2279	28.2639	28.7097	29.0675	26.5255
"EIF2AK2"	"EIF2AK2"	7.6177	6.78125	5.40978	2.13354	2.17629	2.46843	3.21595	3.72788	3.78459	9.86808	10.0065	10.3728	10.6059	8.88077	13.7788	10.5683	11.0898	15.6243	12.0452	14.2729	12.5799
"EIF2AK3"	"EIF2AK3"	7.60023	8.14861	6.92345	6.42219	9.60862	13.5971	8.10186	8.84535	9.28302	9.08923	10.1915	7.30989	9.83259	9.53006	9.07519	5.86341	8.20381	6.63355	7.56104	5.25699	6.12066
"EIF2AK4"	"EIF2AK4"	10.2754	11.9675	9.85916	5.83984	6.57584	4.69838	7.1703	7.85384	6.69973	7.06971	7.22682	7.25827	8.28737	7.4546	7.59591	7.32271	11.0766	9.24793	10.6871	8.61664	8.87778
"EIF2B1"	"EIF2B1"	20.8781	24.1517	23.2764	20.6006	18.39	20.423	18.9354	20.1485	20.0355	27.6389	27.7193	25.8928	27.1061	29.2897	29.0273	19.2315	20.7455	21.0638	21.1902	20.3474	22.5533
"EIF2B2"	"EIF2B2"	12.9676	20.6378	18.6558	29.3004	31.8833	27.9972	18.4033	19.8077	22.4411	16.4007	17.0819	13.2587	13.0332	14.8666	16.0575	11.7541	13.8743	13.971	11.9897	15.3168	14.6817
"EIF2B3"	"EIF2B3"	8.63486	10.0575	9.52378	8.55426	7.9537	6.13295	6.27546	6.46778	5.74876	7.02221	7.07206	7.33216	7.88355	8.2771	9.638	7.16503	8.18879	6.94977	7.72251	6.71769	8.38303
"EIF2B4"	"EIF2B4"	13.5999	17.2257	16.2276	19.7648	21.583	19.0096	20.1047	21.3567	18.1843	19.785	17.2431	14.2399	14.2153	13.8937	14.7587	13.0529	14.0973	13.5421	14.8989	14.9501	14.9084
"EIF2B5"	"EIF2B5"	19.5604	22.5412	21.1687	20.9543	25.9722	21.9683	21.8861	23.9946	20.482	21.4589	21.7581	19.8628	18.7405	20.5079	19.0934	15.9487	14.8199	16.3467	15.2868	17.0565	17.6996
"EIF2D"	"EIF2D"	23.7374	25.0739	27.68	35.7581	43.3379	35.985	16.0343	18.7149	17.0155	18.3568	25.4901	19.8594	19.8743	18.0721	19.4535	17.1204	19.7303	20.343	22.2169	21.9883	21.4966
"EIF2S1"	"EIF2S1"	15.3107	16.9896	14.7146	10.5836	11.2947	10.8266	14.0619	13.9502	13.7758	13.5827	14.7634	13.4352	14.3536	13.9942	18.7007	11.3823	11.9654	14.0868	11.0809	12.9355	14.4006
"EIF2S2"	"EIF2S2"	53.9172	63.1685	58.6697	80.5856	92.9057	101.496	56.481	63.2924	63.6382	30.7325	41.4109	33.8388	33.8692	39.2038	41.6509	22.3889	25.8918	27.0763	26.0663	27.9331	30.664
"EIF2S3"	"EIF2S3"	221.102	181.403	191.631	269.445	359.49	277.188	175.342	167.269	169.698	50.3553	85.928	56.1664	52.4307	53.1258	51.3935	104.753	74.8392	84.0017	63.0794	106.271	97.6258
"EIF3A"	"EIF3A"	60.5501	70.9577	68.5855	58.2499	74.8473	56.9098	60.1619	63.1604	64.9886	50.5111	69.9655	52.6686	56.3942	52.9347	61.1552	66.2978	64.5274	78.4575	59.9951	89.5689	78.6691
"EIF3B"	"EIF3B"	76.2298	81.3502	86.3126	81.2622	84.5922	55.4738	80.1046	78.1747	54.4988	33.7353	47.1489	35.5807	40.1553	38.6523	37.5149	43.2479	35.9584	44.053	40.4541	48.323	44.7632
"EIF3C"	"EIF3C"	0.015496	0.0112708	0.0189868	0	0.0160769	0.0307429	0	0.0168692	0	0.0601455	0	0.0413011	0.0240986	0	0.0622406	0.703906	0	0.0175675	0.0081831	0.012604	0.00499772
"EIF3CL"	"EIF3CL"	0.0119739	0.00820483	0.0133372	0	0.0114419	0.0207138	0	0.0119545	0	0.0544706	0	0.0630638	0.0164559	0	0.0386922	0.00249818	0	0.0124089	0	0.0091161	0.00375251
